Mchi,dMchi,ct,alphaD,xsec(pb),mA,mA/m1,m1,m2,delta
94.6000,17.2000,10.0000,aEM,0.00149428235008,258.0000,3.0000,86.0000,103.2000,0.2000
94.6000,17.2000,1.0000,0.1,0.00106886559672,258.0000,3.0000,86.0000,103.2000,0.2000
94.6000,17.2000,1.0000,aEM,0.0149363735578,258.0000,3.0000,86.0000,103.2000,0.2000
91.3500,8.7000,100.0000,0.1,0.00032807034159,261.0000,3.0000,87.0000,95.7000,0.1000
91.3500,8.7000,100.0000,aEM,0.0046144557548,261.0000,3.0000,87.0000,95.7000,0.1000
91.3500,8.7000,10.0000,0.1,0.0032803704536,261.0000,3.0000,87.0000,95.7000,0.1000
91.3500,8.7000,10.0000,aEM,0.0459679181224,261.0000,3.0000,87.0000,95.7000,0.1000
91.3500,8.7000,1.0000,0.1,0.032810818815,261.0000,3.0000,87.0000,95.7000,0.1000
91.3500,8.7000,1.0000,aEM,0.446359340109,261.0000,3.0000,87.0000,95.7000,0.1000
95.7000,17.4000,100.0000,0.1,1.02215485652e-05,261.0000,3.0000,87.0000,104.4000,0.2000
95.7000,17.4000,100.0000,aEM,0.000144148181564,261.0000,3.0000,87.0000,104.4000,0.2000
95.7000,17.4000,10.0000,0.1,0.000102211235028,261.0000,3.0000,87.0000,104.4000,0.2000
95.7000,17.4000,10.0000,aEM,0.00144131981586,261.0000,3.0000,87.0000,104.4000,0.2000
95.7000,17.4000,1.0000,0.1,0.00102154345451,261.0000,3.0000,87.0000,104.4000,0.2000
95.7000,17.4000,1.0000,aEM,0.0143979382092,261.0000,3.0000,87.0000,104.4000,0.2000
92.4000,8.8000,100.0000,0.1,0.00031557858692,264.0000,3.0000,88.0000,96.8000,0.1000
92.4000,8.8000,100.0000,aEM,0.00442658092901,264.0000,3.0000,88.0000,96.8000,0.1000
92.4000,8.8000,10.0000,0.1,0.0031564389069,264.0000,3.0000,88.0000,96.8000,0.1000
92.4000,8.8000,10.0000,aEM,0.0441205198006,264.0000,3.0000,88.0000,96.8000,0.1000
92.4000,8.8000,1.0000,0.1,0.031536942879,264.0000,3.0000,88.0000,96.8000,0.1000
92.4000,8.8000,1.0000,aEM,0.428956249592,264.0000,3.0000,88.0000,96.8000,0.1000
96.8000,17.6000,100.0000,0.1,9.8239218595e-06,264.0000,3.0000,88.0000,105.6000,0.2000
96.8000,17.6000,100.0000,aEM,0.00013834567888,264.0000,3.0000,88.0000,105.6000,0.2000
96.8000,17.6000,10.0000,0.1,9.8239208594e-05,264.0000,3.0000,88.0000,105.6000,0.2000
96.8000,17.6000,10.0000,aEM,0.00138335938942,264.0000,3.0000,88.0000,105.6000,0.2000
96.8000,17.6000,1.0000,0.1,0.00098239739008,264.0000,3.0000,88.0000,105.6000,0.2000
96.8000,17.6000,1.0000,aEM,0.0138184899384,264.0000,3.0000,88.0000,105.6000,0.2000
93.4500,8.9000,100.0000,0.1,0.00030375128719,267.0000,3.0000,89.0000,97.9000,0.1000
93.4500,8.9000,100.0000,aEM,0.00426603402027,267.0000,3.0000,89.0000,97.9000,0.1000
93.4500,8.9000,10.0000,0.1,0.0030375609096,267.0000,3.0000,89.0000,97.9000,0.1000
93.4500,8.9000,10.0000,aEM,0.0425395106693,267.0000,3.0000,89.0000,97.9000,0.1000
93.4500,8.9000,1.0000,0.1,0.03036184253,267.0000,3.0000,89.0000,97.9000,0.1000
93.4500,8.9000,1.0000,aEM,0.412914253951,267.0000,3.0000,89.0000,97.9000,0.1000
97.9000,17.8000,100.0000,0.1,9.4889957795e-06,267.0000,3.0000,89.0000,106.8000,0.2000
97.9000,17.8000,100.0000,aEM,0.000133271751832,267.0000,3.0000,89.0000,106.8000,0.2000
97.9000,17.8000,10.0000,0.1,9.4892498212e-05,267.0000,3.0000,89.0000,106.8000,0.2000
97.9000,17.8000,10.0000,aEM,0.00133177931884,267.0000,3.0000,89.0000,106.8000,0.2000
97.9000,17.8000,1.0000,0.1,0.00094821518427,267.0000,3.0000,89.0000,106.8000,0.2000
97.9000,17.8000,1.0000,aEM,0.0133140232285,267.0000,3.0000,89.0000,106.8000,0.2000
13.6500,1.3000,100.0000,0.1,2.6580892324,27.3000,2.1000,13.0000,14.3000,0.1000
13.6500,1.3000,100.0000,aEM,0.2135751821,27.3000,2.1000,13.0000,14.3000,0.1000
13.6500,1.3000,10.0000,0.1,2.678324466,27.3000,2.1000,13.0000,14.3000,0.1000
13.6500,1.3000,10.0000,aEM,0.688555128,27.3000,2.1000,13.0000,14.3000,0.1000
13.6500,1.3000,1.0000,0.1,8.0232933,27.3000,2.1000,13.0000,14.3000,0.1000
13.6500,1.3000,1.0000,aEM,2.35610366,27.3000,2.1000,13.0000,14.3000,0.1000
14.3000,2.6000,100.0000,0.1,8.5423417e-05,27.3000,2.1000,13.0000,15.6000,0.2000
14.3000,2.6000,100.0000,aEM,8.5421905e-05,27.3000,2.1000,13.0000,15.6000,0.2000
14.3000,2.6000,10.0000,0.1,0.00085421695,27.3000,2.1000,13.0000,15.6000,0.2000
14.3000,2.6000,10.0000,aEM,0.00085426371,27.3000,2.1000,13.0000,15.6000,0.2000
14.3000,2.6000,1.0000,0.1,0.0085423949,27.3000,2.1000,13.0000,15.6000,0.2000
14.3000,2.6000,1.0000,aEM,0.0085461222,27.3000,2.1000,13.0000,15.6000,0.2000
94.5000,9.0000,100.0000,0.1,0.00029279024332,270.0000,3.0000,90.0000,99.0000,0.1000
94.5000,9.0000,100.0000,aEM,0.00411064372769,270.0000,3.0000,90.0000,99.0000,0.1000
94.5000,9.0000,10.0000,0.1,0.0029279254666,270.0000,3.0000,90.0000,99.0000,0.1000
94.5000,9.0000,10.0000,aEM,0.0409764776876,270.0000,3.0000,90.0000,99.0000,0.1000
94.5000,9.0000,1.0000,0.1,0.029316517695,270.0000,3.0000,90.0000,99.0000,0.1000
94.5000,9.0000,1.0000,aEM,0.398137418596,270.0000,3.0000,90.0000,99.0000,0.1000
99.0000,18.0000,100.0000,0.1,9.1284971456e-06,270.0000,3.0000,90.0000,108.0000,0.2000
99.0000,18.0000,100.0000,aEM,0.000128330742145,270.0000,3.0000,90.0000,108.0000,0.2000
99.0000,18.0000,10.0000,0.1,9.1284951455e-05,270.0000,3.0000,90.0000,108.0000,0.2000
99.0000,18.0000,10.0000,aEM,0.00128320372197,270.0000,3.0000,90.0000,108.0000,0.2000
99.0000,18.0000,1.0000,0.1,0.00091286181568,270.0000,3.0000,90.0000,108.0000,0.2000
99.0000,18.0000,1.0000,aEM,0.0128268162555,270.0000,3.0000,90.0000,108.0000,0.2000
95.5500,9.1000,100.0000,0.1,0.00028192770238,273.0000,3.0000,91.0000,100.1000,0.1000
95.5500,9.1000,100.0000,aEM,0.00395797035074,273.0000,3.0000,91.0000,100.1000,0.1000
95.5500,9.1000,10.0000,0.1,0.0028180420582,273.0000,3.0000,91.0000,100.1000,0.1000
95.5500,9.1000,10.0000,aEM,0.0394466638894,273.0000,3.0000,91.0000,100.1000,0.1000
95.5500,9.1000,1.0000,0.1,0.028208183266,273.0000,3.0000,91.0000,100.1000,0.1000
95.5500,9.1000,1.0000,aEM,0.383970077057,273.0000,3.0000,91.0000,100.1000,0.1000
100.1000,18.2000,100.0000,0.1,8.7670061783e-06,273.0000,3.0000,91.0000,109.2000,0.2000
100.1000,18.2000,100.0000,aEM,0.000123467731198,273.0000,3.0000,91.0000,109.2000,0.2000
100.1000,18.2000,10.0000,0.1,8.766884157e-05,273.0000,3.0000,91.0000,109.2000,0.2000
100.1000,18.2000,10.0000,aEM,0.0012345801121,273.0000,3.0000,91.0000,109.2000,0.2000
100.1000,18.2000,1.0000,0.1,0.00087740801886,273.0000,3.0000,91.0000,109.2000,0.2000
100.1000,18.2000,1.0000,aEM,0.0123389481546,273.0000,3.0000,91.0000,109.2000,0.2000
96.6000,9.2000,100.0000,0.1,0.00027138696471,276.0000,3.0000,92.0000,101.2000,0.1000
96.6000,9.2000,100.0000,aEM,0.00381719267687,276.0000,3.0000,92.0000,101.2000,0.1000
96.6000,9.2000,10.0000,0.1,0.0027141526695,276.0000,3.0000,92.0000,101.2000,0.1000
96.6000,9.2000,10.0000,aEM,0.0380242071032,276.0000,3.0000,92.0000,101.2000,0.1000
96.6000,9.2000,1.0000,0.1,0.027132489165,276.0000,3.0000,92.0000,101.2000,0.1000
96.6000,9.2000,1.0000,aEM,0.369748605419,276.0000,3.0000,92.0000,101.2000,0.1000
101.2000,18.4000,100.0000,0.1,8.459669481e-06,276.0000,3.0000,92.0000,110.4000,0.2000
101.2000,18.4000,100.0000,aEM,0.000119526148471,276.0000,3.0000,92.0000,110.4000,0.2000
101.2000,18.4000,10.0000,0.1,8.4693554495e-05,276.0000,3.0000,92.0000,110.4000,0.2000
101.2000,18.4000,10.0000,aEM,0.00119522318512,276.0000,3.0000,92.0000,110.4000,0.2000
101.2000,18.4000,1.0000,0.1,0.0008469990491,276.0000,3.0000,92.0000,110.4000,0.2000
101.2000,18.4000,1.0000,aEM,0.0119429968807,276.0000,3.0000,92.0000,110.4000,0.2000
97.6500,9.3000,100.0000,0.1,0.00026116450605,279.0000,3.0000,93.0000,102.3000,0.1000
97.6500,9.3000,100.0000,aEM,0.00367895790999,279.0000,3.0000,93.0000,102.3000,0.1000
97.6500,9.3000,10.0000,0.1,0.0026114070918,279.0000,3.0000,93.0000,102.3000,0.1000
97.6500,9.3000,10.0000,aEM,0.0366692394168,279.0000,3.0000,93.0000,102.3000,0.1000
97.6500,9.3000,1.0000,0.1,0.026125333063,279.0000,3.0000,93.0000,102.3000,0.1000
97.6500,9.3000,1.0000,aEM,0.356813825641,279.0000,3.0000,93.0000,102.3000,0.1000
102.3000,18.6000,100.0000,0.1,8.1554087674e-06,279.0000,3.0000,93.0000,111.6000,0.2000
102.3000,18.6000,100.0000,aEM,0.000114943379802,279.0000,3.0000,93.0000,111.6000,0.2000
102.3000,18.6000,10.0000,0.1,8.1555317797e-05,279.0000,3.0000,93.0000,111.6000,0.2000
102.3000,18.6000,10.0000,aEM,0.00114931519825,279.0000,3.0000,93.0000,111.6000,0.2000
102.3000,18.6000,1.0000,0.1,0.00081499438019,279.0000,3.0000,93.0000,111.6000,0.2000
102.3000,18.6000,1.0000,aEM,0.0114833230095,279.0000,3.0000,93.0000,111.6000,0.2000
9.4500,0.9000,100.0000,0.1,0.052867957,27.0000,3.0000,9.0000,9.9000,0.1000
9.4500,0.9000,100.0000,aEM,0.551866363,27.0000,3.0000,9.0000,9.9000,0.1000
9.4500,0.9000,10.0000,0.1,0.52911318,27.0000,3.0000,9.0000,9.9000,0.1000
9.4500,0.9000,10.0000,aEM,5.39127427,27.0000,3.0000,9.0000,9.9000,0.1000
9.4500,0.9000,1.0000,0.1,5.3059775,27.0000,3.0000,9.0000,9.9000,0.1000
9.4500,0.9000,1.0000,aEM,44.1153891,27.0000,3.0000,9.0000,9.9000,0.1000
9.9000,1.8000,100.0000,0.1,0.0016519629,27.0000,3.0000,9.0000,10.8000,0.2000
9.9000,1.8000,100.0000,aEM,0.0172724375,27.0000,3.0000,9.0000,10.8000,0.2000
9.9000,1.8000,10.0000,0.1,0.01651958,27.0000,3.0000,9.0000,10.8000,0.2000
9.9000,1.8000,10.0000,aEM,0.172746302,27.0000,3.0000,9.0000,10.8000,0.2000
9.9000,1.8000,1.0000,0.1,0.1652092,27.0000,3.0000,9.0000,10.8000,0.2000
9.9000,1.8000,1.0000,aEM,1.71211284,27.0000,3.0000,9.0000,10.8000,0.2000
98.7000,9.4000,100.0000,0.1,0.00025211496041,282.0000,3.0000,94.0000,103.4000,0.1000
98.7000,9.4000,100.0000,aEM,0.00354071032295,282.0000,3.0000,94.0000,103.4000,0.1000
98.7000,9.4000,10.0000,0.1,0.0025209016234,282.0000,3.0000,94.0000,103.4000,0.1000
98.7000,9.4000,10.0000,aEM,0.0353043035109,282.0000,3.0000,94.0000,103.4000,0.1000
98.7000,9.4000,1.0000,0.1,0.025214618265,282.0000,3.0000,94.0000,103.4000,0.1000
98.7000,9.4000,1.0000,aEM,0.34291906304,282.0000,3.0000,94.0000,103.4000,0.1000
103.4000,18.8000,100.0000,0.1,7.8565171904e-06,282.0000,3.0000,94.0000,112.8000,0.2000
103.4000,18.8000,100.0000,aEM,0.000110405062352,282.0000,3.0000,94.0000,112.8000,0.2000
103.4000,18.8000,10.0000,0.1,7.8565171914e-05,282.0000,3.0000,94.0000,112.8000,0.2000
103.4000,18.8000,10.0000,aEM,0.00110398442367,282.0000,3.0000,94.0000,112.8000,0.2000
103.4000,18.8000,1.0000,0.1,0.00078565312136,282.0000,3.0000,94.0000,112.8000,0.2000
103.4000,18.8000,1.0000,aEM,0.0110321202623,282.0000,3.0000,94.0000,112.8000,0.2000
99.7500,9.5000,100.0000,0.1,0.0002431457748,285.0000,3.0000,95.0000,104.5000,0.1000
99.7500,9.5000,100.0000,aEM,0.00341501684745,285.0000,3.0000,95.0000,104.5000,0.1000
99.7500,9.5000,10.0000,0.1,0.002432487768,285.0000,3.0000,95.0000,104.5000,0.1000
99.7500,9.5000,10.0000,aEM,0.0340610087249,285.0000,3.0000,95.0000,104.5000,0.1000
99.7500,9.5000,1.0000,0.1,0.02434583953,285.0000,3.0000,95.0000,104.5000,0.1000
99.7500,9.5000,1.0000,aEM,0.331627112672,285.0000,3.0000,95.0000,104.5000,0.1000
104.5000,19.0000,100.0000,0.1,7.5810657154e-06,285.0000,3.0000,95.0000,114.0000,0.2000
104.5000,19.0000,100.0000,aEM,0.000106775113751,285.0000,3.0000,95.0000,114.0000,0.2000
104.5000,19.0000,10.0000,0.1,7.5813917487e-05,285.0000,3.0000,95.0000,114.0000,0.2000
104.5000,19.0000,10.0000,aEM,0.00106765363794,285.0000,3.0000,95.0000,114.0000,0.2000
104.5000,19.0000,1.0000,0.1,0.00075811807631,285.0000,3.0000,95.0000,114.0000,0.2000
104.5000,19.0000,1.0000,aEM,0.0106842844008,285.0000,3.0000,95.0000,114.0000,0.2000
100.8000,9.6000,100.0000,0.1,0.0002338417189,288.0000,3.0000,96.0000,105.6000,0.1000
100.8000,9.6000,100.0000,aEM,0.00328691459731,288.0000,3.0000,96.0000,105.6000,0.1000
100.8000,9.6000,10.0000,0.1,0.0023382842078,288.0000,3.0000,96.0000,105.6000,0.1000
100.8000,9.6000,10.0000,aEM,0.0327763262004,288.0000,3.0000,96.0000,105.6000,0.1000
100.8000,9.6000,1.0000,0.1,0.023416303728,288.0000,3.0000,96.0000,105.6000,0.1000
100.8000,9.6000,1.0000,aEM,0.31872818523,288.0000,3.0000,96.0000,105.6000,0.1000
105.6000,19.2000,100.0000,0.1,7.2791594027e-06,288.0000,3.0000,96.0000,115.2000,0.2000
105.6000,19.2000,100.0000,aEM,0.000102792955437,288.0000,3.0000,96.0000,115.2000,0.2000
105.6000,19.2000,10.0000,0.1,7.2792924149e-05,288.0000,3.0000,96.0000,115.2000,0.2000
105.6000,19.2000,10.0000,aEM,0.00102782325449,288.0000,3.0000,96.0000,115.2000,0.2000
105.6000,19.2000,1.0000,0.1,0.00072766064371,288.0000,3.0000,96.0000,115.2000,0.2000
105.6000,19.2000,1.0000,aEM,0.0102697335659,288.0000,3.0000,96.0000,115.2000,0.2000
14.7000,1.4000,100.0000,0.1,2.6261118433,29.4000,2.1000,14.0000,15.4000,0.1000
14.7000,1.4000,100.0000,aEM,0.2038662517,29.4000,2.1000,14.0000,15.4000,0.1000
14.7000,1.4000,10.0000,0.1,2.644493363,29.4000,2.1000,14.0000,15.4000,0.1000
14.7000,1.4000,10.0000,aEM,0.660373376,29.4000,2.1000,14.0000,15.4000,0.1000
14.7000,1.4000,1.0000,0.1,7.69747654,29.4000,2.1000,14.0000,15.4000,0.1000
14.7000,1.4000,1.0000,aEM,2.25160553,29.4000,2.1000,14.0000,15.4000,0.1000
15.4000,2.8000,100.0000,0.1,8.1010981e-05,29.4000,2.1000,14.0000,16.8000,0.2000
15.4000,2.8000,100.0000,aEM,8.1008771e-05,29.4000,2.1000,14.0000,16.8000,0.2000
15.4000,2.8000,10.0000,0.1,0.0008100877,29.4000,2.1000,14.0000,16.8000,0.2000
15.4000,2.8000,10.0000,aEM,0.00081013005,29.4000,2.1000,14.0000,16.8000,0.2000
15.4000,2.8000,1.0000,0.1,0.0081011494,29.4000,2.1000,14.0000,16.8000,0.2000
15.4000,2.8000,1.0000,aEM,0.0081043899,29.4000,2.1000,14.0000,16.8000,0.2000
101.8500,9.7000,100.0000,0.1,0.00022608938807,291.0000,3.0000,97.0000,106.7000,0.1000
101.8500,9.7000,100.0000,aEM,0.00318833127909,291.0000,3.0000,97.0000,106.7000,0.1000
101.8500,9.7000,10.0000,0.1,0.0022627098883,291.0000,3.0000,97.0000,106.7000,0.1000
101.8500,9.7000,10.0000,aEM,0.031800783008,291.0000,3.0000,97.0000,106.7000,0.1000
101.8500,9.7000,1.0000,0.1,0.022642220479,291.0000,3.0000,97.0000,106.7000,0.1000
101.8500,9.7000,1.0000,aEM,0.309712351023,291.0000,3.0000,97.0000,106.7000,0.1000
106.7000,19.4000,100.0000,0.1,7.0737320641e-06,291.0000,3.0000,97.0000,116.4000,0.2000
106.7000,19.4000,100.0000,aEM,9.96104430418e-05,291.0000,3.0000,97.0000,116.4000,0.2000
106.7000,19.4000,10.0000,0.1,7.0733850307e-05,291.0000,3.0000,97.0000,116.4000,0.2000
106.7000,19.4000,10.0000,aEM,0.000996023930651,291.0000,3.0000,97.0000,116.4000,0.2000
106.7000,19.4000,1.0000,0.1,0.0007067808064,291.0000,3.0000,97.0000,116.4000,0.2000
106.7000,19.4000,1.0000,aEM,0.0099447923252,291.0000,3.0000,97.0000,116.4000,0.2000
102.9000,9.8000,100.0000,0.1,0.00021790224367,294.0000,3.0000,98.0000,107.8000,0.1000
102.9000,9.8000,100.0000,aEM,0.00306825811368,294.0000,3.0000,98.0000,107.8000,0.1000
102.9000,9.8000,10.0000,0.1,0.0021788154544,294.0000,3.0000,98.0000,107.8000,0.1000
102.9000,9.8000,10.0000,aEM,0.0305807613219,294.0000,3.0000,98.0000,107.8000,0.1000
102.9000,9.8000,1.0000,0.1,0.021756795842,294.0000,3.0000,98.0000,107.8000,0.1000
102.9000,9.8000,1.0000,aEM,0.298385632068,294.0000,3.0000,98.0000,107.8000,0.1000
107.8000,19.6000,100.0000,0.1,6.8217607291e-06,294.0000,3.0000,98.0000,117.6000,0.2000
107.8000,19.6000,100.0000,aEM,9.58619987291e-05,294.0000,3.0000,98.0000,117.6000,0.2000
107.8000,19.6000,10.0000,0.1,6.8217607291e-05,294.0000,3.0000,98.0000,117.6000,0.2000
107.8000,19.6000,10.0000,aEM,0.000958867287425,294.0000,3.0000,98.0000,117.6000,0.2000
107.8000,19.6000,1.0000,0.1,0.00068225937403,294.0000,3.0000,98.0000,117.6000,0.2000
107.8000,19.6000,1.0000,aEM,0.0095843588907,294.0000,3.0000,98.0000,117.6000,0.2000
103.9500,9.9000,100.0000,0.1,0.000211455651896,297.0000,3.0000,99.0000,108.9000,0.1000
103.9500,9.9000,100.0000,aEM,0.00296445542158,297.0000,3.0000,99.0000,108.9000,0.1000
103.9500,9.9000,10.0000,0.1,0.00211523953046,297.0000,3.0000,99.0000,108.9000,0.1000
103.9500,9.9000,10.0000,aEM,0.0295641243871,297.0000,3.0000,99.0000,108.9000,0.1000
103.9500,9.9000,1.0000,0.1,0.0211840065552,297.0000,3.0000,99.0000,108.9000,0.1000
103.9500,9.9000,1.0000,aEM,0.288018861146,297.0000,3.0000,99.0000,108.9000,0.1000
108.9000,19.8000,100.0000,0.1,6.5928781957e-06,297.0000,3.0000,99.0000,118.8000,0.2000
108.9000,19.8000,100.0000,aEM,9.28006281967e-05,297.0000,3.0000,99.0000,118.8000,0.2000
108.9000,19.8000,10.0000,0.1,6.5927671957e-05,297.0000,3.0000,99.0000,118.8000,0.2000
108.9000,19.8000,10.0000,aEM,0.000927953382079,297.0000,3.0000,99.0000,118.8000,0.2000
108.9000,19.8000,1.0000,0.1,0.00065928791968,297.0000,3.0000,99.0000,118.8000,0.2000
108.9000,19.8000,1.0000,aEM,0.00927048583602,297.0000,3.0000,99.0000,118.8000,0.2000
105.0000,10.0000,100.0000,0.1,0.000203296821898,300.0000,3.0000,100.0000,110.0000,0.1000
105.0000,10.0000,100.0000,aEM,0.00284982582367,300.0000,3.0000,100.0000,110.0000,0.1000
105.0000,10.0000,10.0000,0.1,0.0020329552315,300.0000,3.0000,100.0000,110.0000,0.1000
105.0000,10.0000,10.0000,aEM,0.0284388683933,300.0000,3.0000,100.0000,110.0000,0.1000
105.0000,10.0000,1.0000,0.1,0.0203376334497,300.0000,3.0000,100.0000,110.0000,0.1000
105.0000,10.0000,1.0000,aEM,0.277338399693,300.0000,3.0000,100.0000,110.0000,0.1000
110.0000,20.0000,100.0000,0.1,6.3483829542e-06,300.0000,3.0000,100.0000,120.0000,0.2000
110.0000,20.0000,100.0000,aEM,8.93551309531e-05,300.0000,3.0000,100.0000,120.0000,0.2000
110.0000,20.0000,10.0000,0.1,6.348149943e-05,300.0000,3.0000,100.0000,120.0000,0.2000
110.0000,20.0000,10.0000,aEM,0.000893541909663,300.0000,3.0000,100.0000,120.0000,0.2000
110.0000,20.0000,1.0000,0.1,0.00063474749552,300.0000,3.0000,100.0000,120.0000,0.2000
110.0000,20.0000,1.0000,aEM,0.00892400311055,300.0000,3.0000,100.0000,120.0000,0.2000
10.5000,1.0000,100.0000,0.1,0.048063316,30.0000,3.0000,10.0000,11.0000,0.1000
10.5000,1.0000,100.0000,aEM,0.496527114,30.0000,3.0000,10.0000,11.0000,0.1000
10.5000,1.0000,10.0000,0.1,0.4808438,30.0000,3.0000,10.0000,11.0000,0.1000
10.5000,1.0000,10.0000,aEM,4.85983892,30.0000,3.0000,10.0000,11.0000,0.1000
10.5000,1.0000,1.0000,0.1,4.8204675,30.0000,3.0000,10.0000,11.0000,0.1000
10.5000,1.0000,1.0000,aEM,40.3011609,30.0000,3.0000,10.0000,11.0000,0.1000
11.0000,2.0000,100.0000,0.1,0.0015024654,30.0000,3.0000,10.0000,12.0000,0.2000
11.0000,2.0000,100.0000,aEM,0.0155520366,30.0000,3.0000,10.0000,12.0000,0.2000
11.0000,2.0000,10.0000,0.1,0.015024838,30.0000,3.0000,10.0000,12.0000,0.2000
11.0000,2.0000,10.0000,aEM,0.155409249,30.0000,3.0000,10.0000,12.0000,0.2000
11.0000,2.0000,1.0000,0.1,0.15025918,30.0000,3.0000,10.0000,12.0000,0.2000
11.0000,2.0000,1.0000,aEM,1.54306296,30.0000,3.0000,10.0000,12.0000,0.2000
15.7500,1.5000,100.0000,0.1,2.5930704535,31.5000,2.1000,15.0000,16.5000,0.1000
15.7500,1.5000,100.0000,aEM,0.1956311399,31.5000,2.1000,15.0000,16.5000,0.1000
15.7500,1.5000,10.0000,0.1,2.611492255,31.5000,2.1000,15.0000,16.5000,0.1000
15.7500,1.5000,10.0000,aEM,0.633028285,31.5000,2.1000,15.0000,16.5000,0.1000
15.7500,1.5000,1.0000,0.1,7.37535806,31.5000,2.1000,15.0000,16.5000,0.1000
15.7500,1.5000,1.0000,aEM,2.15839776,31.5000,2.1000,15.0000,16.5000,0.1000
16.5000,3.0000,100.0000,0.1,7.7363753e-05,31.5000,2.1000,15.0000,18.0000,0.2000
16.5000,3.0000,100.0000,aEM,7.7362411e-05,31.5000,2.1000,15.0000,18.0000,0.2000
16.5000,3.0000,10.0000,0.1,0.00077363753,31.5000,2.1000,15.0000,18.0000,0.2000
16.5000,3.0000,10.0000,aEM,0.00077366655,31.5000,2.1000,15.0000,18.0000,0.2000
16.5000,3.0000,1.0000,0.1,0.0077364215,31.5000,2.1000,15.0000,18.0000,0.2000
16.5000,3.0000,1.0000,aEM,0.0077393974,31.5000,2.1000,15.0000,18.0000,0.2000
16.8000,1.6000,100.0000,0.1,2.5618581672,33.6000,2.1000,16.0000,17.6000,0.1000
16.8000,1.6000,100.0000,aEM,0.1886769236,33.6000,2.1000,16.0000,17.6000,0.1000
16.8000,1.6000,10.0000,0.1,2.577933492,33.6000,2.1000,16.0000,17.6000,0.1000
16.8000,1.6000,10.0000,aEM,0.60962129,33.6000,2.1000,16.0000,17.6000,0.1000
16.8000,1.6000,1.0000,0.1,7.09951845,33.6000,2.1000,16.0000,17.6000,0.1000
16.8000,1.6000,1.0000,aEM,2.07763457,33.6000,2.1000,16.0000,17.6000,0.1000
17.6000,3.2000,100.0000,0.1,7.4228431e-05,33.6000,2.1000,16.0000,19.2000,0.2000
17.6000,3.2000,100.0000,aEM,7.4228531e-05,33.6000,2.1000,16.0000,19.2000,0.2000
17.6000,3.2000,10.0000,0.1,0.00074228532,33.6000,2.1000,16.0000,19.2000,0.2000
17.6000,3.2000,10.0000,aEM,0.00074230475,33.6000,2.1000,16.0000,19.2000,0.2000
17.6000,3.2000,1.0000,0.1,0.0074230034,33.6000,2.1000,16.0000,19.2000,0.2000
17.6000,3.2000,1.0000,aEM,0.0074255678,33.6000,2.1000,16.0000,19.2000,0.2000
11.5500,1.1000,100.0000,0.1,0.043997486,33.0000,3.0000,11.0000,12.1000,0.1000
11.5500,1.1000,100.0000,aEM,0.44842798,33.0000,3.0000,11.0000,12.1000,0.1000
11.5500,1.1000,10.0000,0.1,0.44007256,33.0000,3.0000,11.0000,12.1000,0.1000
11.5500,1.1000,10.0000,aEM,4.39523157,33.0000,3.0000,11.0000,12.1000,0.1000
11.5500,1.1000,1.0000,0.1,4.41169,33.0000,3.0000,11.0000,12.1000,0.1000
11.5500,1.1000,1.0000,aEM,37.0729944,33.0000,3.0000,11.0000,12.1000,0.1000
12.1000,2.2000,100.0000,0.1,0.00137283029,33.0000,3.0000,11.0000,13.2000,0.2000
12.1000,2.2000,100.0000,aEM,0.0140936228,33.0000,3.0000,11.0000,13.2000,0.2000
12.1000,2.2000,10.0000,0.1,0.0137285053,33.0000,3.0000,11.0000,13.2000,0.2000
12.1000,2.2000,10.0000,aEM,0.1406005781,33.0000,3.0000,11.0000,13.2000,0.2000
12.1000,2.2000,1.0000,0.1,0.137291333,33.0000,3.0000,11.0000,13.2000,0.2000
12.1000,2.2000,1.0000,aEM,1.396661116,33.0000,3.0000,11.0000,13.2000,0.2000
17.8500,1.7000,100.0000,0.1,2.5355590945,35.7000,2.1000,17.0000,18.7000,0.1000
17.8500,1.7000,100.0000,aEM,0.1867318785,35.7000,2.1000,17.0000,18.7000,0.1000
17.8500,1.7000,10.0000,0.1,2.552128143,35.7000,2.1000,17.0000,18.7000,0.1000
17.8500,1.7000,10.0000,aEM,0.588330021,35.7000,2.1000,17.0000,18.7000,0.1000
17.8500,1.7000,1.0000,0.1,6.84864719,35.7000,2.1000,17.0000,18.7000,0.1000
17.8500,1.7000,1.0000,aEM,2.00621317,35.7000,2.1000,17.0000,18.7000,0.1000
18.7000,3.4000,100.0000,0.1,7.2047045e-05,35.7000,2.1000,17.0000,20.4000,0.2000
18.7000,3.4000,100.0000,aEM,7.2049617e-05,35.7000,2.1000,17.0000,20.4000,0.2000
18.7000,3.4000,10.0000,0.1,0.00072049858,35.7000,2.1000,17.0000,20.4000,0.2000
18.7000,3.4000,10.0000,aEM,0.0007205164,35.7000,2.1000,17.0000,20.4000,0.2000
18.7000,3.4000,1.0000,0.1,0.0072051409,35.7000,2.1000,17.0000,20.4000,0.2000
18.7000,3.4000,1.0000,aEM,0.0072074809,35.7000,2.1000,17.0000,20.4000,0.2000
12.6000,1.2000,100.0000,0.1,0.040915926,36.0000,3.0000,12.0000,13.2000,0.1000
12.6000,1.2000,100.0000,aEM,0.41232479,36.0000,3.0000,12.0000,13.2000,0.1000
12.6000,1.2000,10.0000,0.1,0.4089345,36.0000,3.0000,12.0000,13.2000,0.1000
